22.0,76.0,0.0,19.5,1378.0,240.5,71.5,0.0
25.0,68.0,0.0,234.0,1430.0,0.0,0.0,0.0
93.0,4.0,305.5,0.0,0.0,0.0,45.5,0.0
79.0,14.0,352.5,0.0,0.0,0.0,52.5,0.0
4.0,94.0,0.0,847.5,1500.0,0.0,0.0,0.0
34.0,48.0,0.0,0.0,1200.0,105.0,150.0,0.0
5.0,93.0,0.0,645.0,0.0,0.0,0.0,0.0
98.0,0.0,240.0,0.0,900.0,0.0,307.5,0.0
67.0,31.0,94.5,0.0,1170.0,45.0,0.0,142.5
3.0,95.0,0.0,810.0,0.0,67.5,0.0,0.0
10.0,89.0,0.0,360.0,1200.0,0.0,0.0,0.0
94.0,5.0,330.0,0.0,0.0,0.0,52.5,0.0
23.0,69.0,0.0,322.5,900.0,0.0,60.0,0.0
11.0,88.0,90.0,645.0,0.0,67.5,90.0,0.0
86.0,11.0,345.0,0.0,0.0,0.0,0.0,105.0
39.0,38.0,0.0,0.0,1995.0,180.0,90.0,0.0
74.0,25.0,105.0,0.0,1425.0,90.0,82.5,60.0
75.0,15.0,120.0,0.0,1125.0,165.0,202.5,0.0
86.0,12.0,247.5,90.0,375.0,0.0,0.0,147.0
22.0,71.0,0.0,0.0,1470.0,142.5,90.0,0.0
85.0,14.0,292.5,0.0,450.0,45.0,52.5,0.0
17.0,80.0,0.0,37.5,750.0,45.0,105.0,0.0
4.0,95.0,0.0,660.0,600.0,0.0,0.0,0.0
16.0,82.0,0.0,390.0,450.0,0.0,37.5,0.0
83.0,15.0,97.5,0.0,600.0,45.0,0.0,112.5
91.0,2.0,315.0,0.0,0.0,45.0,0.0,0.0
31.0,56.0,0.0,0.0,1537.5,0.0,0.0,0.0
89.0,10.0,255.0,0.0,0.0,0.0,52.5,22.5
93.0,5.0,342.0,0.0,120.0,0.0,52.5,0.0
4.0,4.0,0.0,375.0,1350.0,45.0,45.0,0.0
15.0,83.0,0.0,405.0,450.0,0.0,90.0,0.0
27.0,63.0,0.0,45.0,750.0,45.0,90.0,0.0
62.0,36.0,0.0,0.0,2070.0,352.5,82.5,0.0
92.0,6.0,367.5,0.0,0.0,0.0,52.5,0.0
15.0,83.0,0.0,112.5,300.0,45.0,90.0,0.0
89.0,4.0,217.5,0.0,1050.0,0.0,0.0,93.0
22.0,76.0,0.0,427.5,900.0,67.5,0.0,0.0
78.0,3.0,60.0,0.0,1125.0,180.0,105.0,60.0
76.0,21.0,187.5,0.0,375.0,0.0,0.0,120.0
12.0,87.0,0.0,427.5,540.0,67.5,0.0,0.0
11.0,88.0,0.0,0.0,1050.0,172.5,172.5,0.0
21.0,75.0,0.0,97.5,750.0,0.0,0.0,0.0
92.0,3.0,382.5,0.0,450.0,45.0,52.5,0.0
97.0,2.0,305.5,0.0,0.0,0.0,45.5,84.5
10.0,88.0,0.0,338.0,1040.0,0.0,0.0,0.0
86.0,4.0,253.5,0.0,390.0,0.0,84.5,45.5
7.0,91.0,0.0,481.0,0.0,58.5,78.0,0.0
75.0,15.0,58.5,0.0,2015.0,39.0,234.0,0.0
19.0,72.0,0.0,351.0,390.0,58.5,0.0,0.0
7.0,91.0,0.0,572.0,910.0,0.0,78.0,0.0
96.0,1.0,266.5,0.0,0.0,0.0,52.0,84.5
12.0,86.0,0.0,312.0,1040.0,0.0,0.0,0.0
30.0,69.0,0.0,0.0,1300.0,318.5,130.0,0.0
89.0,1.0,277.5,0.0,0.0,45.0,52.5,135.0
35.0,46.0,0.0,45.0,1200.0,45.0,195.0,0.0
93.0,5.0,289.5,0.0,120.0,0.0,52.5,45.0
10.0,89.0,0.0,510.0,0.0,0.0,90.0,0.0
100.0,0.0,142.5,0.0,2100.0,105.0,82.5,0.0
73.0,26.0,94.5,0.0,1170.0,0.0,37.5,172.5
4.0,95.0,0.0,555.0,600.0,67.5,0.0,0.0
27.0,70.0,139.5,0.0,495.0,0.0,0.0,105.0
8.0,91.0,0.0,345.0,675.0,0.0,0.0,0.0
91.0,2.0,307.5,0.0,225.0,45.0,52.5,0.0
83.0,13.0,156.0,0.0,325.0,0.0,39.0,104.0
